scheduler,time_s,mean,CI95_low,CI95_high,n
MR,17.35,4.0,,,1
MR,17.45,4.0,,,1
MR,17.55,4.0,,,1
MR,17.650000000000002,4.0,,,1
MR,17.75,4.0,,,1
MR,17.85,4.0,,,1
MR,17.95,4.0,,,1
MR,18.05,4.0,,,1
MR,18.15,4.0,,,1
MR,18.25,4.0,,,1
MR,18.35,4.0,,,1
MR,18.45,4.0,,,1
MR,18.55,4.0,,,1
MR,18.65,4.0,,,1
MR,18.75,4.0,,,1
MR,18.85,4.0,,,1
MR,18.95,4.0,,,1
MR,19.05,4.0,,,1
MR,19.15,4.0,,,1
MR,19.25,4.0,,,1
MR,19.35,4.0,,,1
MR,19.450000000000003,4.0,,,1
MR,19.55,4.0,,,1
MR,19.65,4.0,,,1
MR,19.75,4.0,,,1
MR,19.85,4.0,,,1
MR,19.950000000000003,4.0,,,1
MR,20.05,4.0,,,1
MR,20.15,4.0,,,1
MR,20.25,4.0,,,1
MR,20.35,4.0,,,1
MR,20.450000000000003,4.0,,,1
MR,20.55,4.0,,,1
MR,20.65,4.0,,,1
MR,20.75,4.0,,,1
MR,20.85,4.0,,,1
MR,20.950000000000003,4.0,,,1
MR,21.05,4.0,,,1
MR,21.15,4.0,,,1
MR,21.25,4.0,,,1
MR,21.35,4.0,,,1
MR,21.450000000000003,4.0,,,1
MR,21.55,4.0,,,1
MR,21.65,4.0,,,1
MR,21.75,4.0,,,1
MR,21.85,4.0,,,1
MR,21.950000000000003,4.0,,,1
MR,22.05,4.0,,,1
MR,22.15,4.0,,,1
MR,22.25,4.0,,,1
MR,22.35,4.0,,,1
MR,22.450000000000003,4.0,,,1
MR,22.55,4.0,,,1
MR,22.65,4.0,,,1
MR,22.75,4.0,,,1
MR,22.85,4.0,,,1
MR,22.950000000000003,4.0,,,1
MR,23.05,4.0,,,1
MR,23.15,4.0,,,1
MR,23.25,4.0,,,1
MR,23.35,4.0,,,1
MR,23.450000000000003,4.0,,,1
MR,23.55,4.0,,,1
MR,23.65,4.0,,,1
MR,23.75,4.0,,,1
MR,23.85,4.0,,,1
MR,23.950000000000003,4.0,,,1
MR,24.05,4.0,,,1
MR,24.15,4.0,,,1
MR,24.25,4.0103519668737055,,,1
MR,24.35,4.0103519668737055,,,1
MR,24.450000000000003,4.0103519668737055,,,1
MR,24.55,4.0,,,1
MR,24.65,4.0,,,1
MR,24.75,4.0,,,1
MR,24.85,4.0,,,1
MR,24.950000000000003,4.0,,,1
MR,25.05,4.0,,,1
MR,25.15,4.0,,,1
MR,25.25,4.0,,,1
MR,25.35,4.0,,,1
MR,25.450000000000003,4.0,,,1
MR,25.55,4.0,,,1
MR,25.65,4.0,,,1
MR,25.75,4.0,,,1
MR,25.85,4.0,,,1
MR,25.950000000000003,4.0,,,1
MR,26.05,4.0,,,1
MR,26.15,4.0,,,1
MR,26.25,4.0,,,1
MR,26.35,4.0,,,1
MR,26.450000000000003,4.0,,,1
MR,26.55,4.0,,,1
MR,26.65,4.0,,,1
MR,26.75,4.0,,,1
MR,26.85,4.0,,,1
MR,26.950000000000003,4.0,,,1
MR,27.05,4.0,,,1
MR,27.15,4.0,,,1
MR,27.25,4.0,,,1
MR,27.35,4.0,,,1
MR,27.450000000000003,4.0,,,1
MR,27.55,4.0,,,1
MR,27.65,4.0,,,1
MR,27.75,4.0,,,1
MR,27.85,4.0,,,1
MR,27.950000000000003,4.0,,,1
MR,28.05,4.0,,,1
MR,28.15,4.0,,,1
MR,28.25,4.0,,,1
MR,28.35,4.0,,,1
MR,28.450000000000003,4.0,,,1
MR,28.55,4.0,,,1
MR,28.65,4.0,,,1
MR,28.75,4.0,,,1
MR,28.85,4.0,,,1
MR,28.950000000000003,4.0,,,1
MR,29.05,4.0,,,1
MR,29.15,4.0,,,1
MR,29.25,4.0,,,1
MR,29.35,4.0,,,1
MR,29.450000000000003,4.0,,,1
MR,29.55,4.0,,,1
MR,29.65,4.0,,,1
MR,29.75,4.0,,,1
MR,29.85,4.0,,,1
MR,29.950000000000003,4.0,,,1
MR,30.05,4.0,,,1
MR,30.15,4.0,,,1
MR,30.25,4.0,,,1
MR,30.35,4.0,,,1
IA-FMR,0.45,9.0,,,1
IA-FMR,0.55,9.0,,,1
IA-FMR,0.65,9.0,,,1
IA-FMR,0.75,9.0,,,1
IA-FMR,0.8500000000000001,9.0,,,1
IA-FMR,0.95,9.0,,,1
IA-FMR,1.05,9.0,,,1
IA-FMR,1.15,9.0,,,1
IA-FMR,1.25,9.0,,,1
IA-FMR,1.35,9.0,,,1
IA-FMR,1.4500000000000002,9.0,,,1
IA-FMR,1.55,9.0,,,1
IA-FMR,1.65,9.0,,,1
IA-FMR,1.75,9.0,,,1
IA-FMR,1.85,9.0,,,1
IA-FMR,1.95,9.0,,,1
IA-FMR,2.0500000000000003,9.0,,,1
IA-FMR,2.15,9.0,,,1
IA-FMR,2.25,9.0,,,1
IA-FMR,2.35,9.0,,,1
IA-FMR,2.45,9.0,,,1
IA-FMR,2.5500000000000003,9.0,,,1
IA-FMR,2.6500000000000004,9.0,,,1
IA-FMR,2.75,9.0,,,1
IA-FMR,2.85,9.0,,,1
IA-FMR,2.95,9.0,,,1
IA-FMR,3.0500000000000003,9.0,,,1
IA-FMR,3.1500000000000004,9.0,,,1
IA-FMR,3.25,9.0,,,1
IA-FMR,3.35,9.0,,,1
IA-FMR,3.45,9.0,,,1
IA-FMR,3.5500000000000003,9.0,,,1
IA-FMR,3.65,9.0,,,1
IA-FMR,3.75,9.0,,,1
IA-FMR,3.85,9.0,,,1
IA-FMR,3.95,9.0,,,1
IA-FMR,4.05,9.0,,,1
IA-FMR,4.15,9.0,,,1
IA-FMR,4.25,9.0,,,1
IA-FMR,4.3500000000000005,9.0,,,1
IA-FMR,4.45,9.0,,,1
IA-FMR,4.55,9.0,,,1
IA-FMR,4.65,9.0,,,1
IA-FMR,4.75,9.0,,,1
IA-FMR,4.8500000000000005,9.0,,,1
IA-FMR,4.95,9.0,,,1
IA-FMR,5.050000000000001,9.0,,,1
IA-FMR,5.15,9.0,,,1
IA-FMR,5.25,9.0,,,1
IA-FMR,5.3500000000000005,9.0,,,1
IA-FMR,5.45,9.0,,,1
IA-FMR,5.550000000000001,9.0,,,1
IA-FMR,5.65,9.0,,,1
IA-FMR,5.75,9.0,,,1
IA-FMR,5.8500000000000005,9.0,,,1
IA-FMR,5.95,9.0,,,1
IA-FMR,6.050000000000001,9.0,,,1
IA-FMR,6.15,9.0,,,1
IA-FMR,6.25,9.0,,,1
IA-FMR,6.3500000000000005,9.0,,,1
IA-FMR,6.45,9.0,,,1
IA-FMR,6.550000000000001,9.0,,,1
IA-FMR,6.65,9.0,,,1
IA-FMR,6.75,9.0,,,1
IA-FMR,6.8500000000000005,9.0,,,1
IA-FMR,6.95,9.0,,,1
IA-FMR,7.050000000000001,9.0,,,1
IA-FMR,7.15,9.0,,,1
IA-FMR,7.25,9.0,,,1
IA-FMR,7.35,9.0,,,1
IA-FMR,7.45,9.0,,,1
IA-FMR,7.550000000000001,9.0,,,1
IA-FMR,7.65,9.0,,,1
IA-FMR,7.75,9.0,,,1
IA-FMR,7.85,9.0,,,1
IA-FMR,7.95,9.0,,,1
IA-FMR,8.05,9.0,,,1
IA-FMR,8.15,9.0,,,1
IA-FMR,8.25,9.0,,,1
IA-FMR,8.35,9.0,,,1
IA-FMR,8.450000000000001,9.0,,,1
IA-FMR,8.55,9.0,,,1
IA-FMR,8.65,9.0,,,1
IA-FMR,8.75,9.0,,,1
IA-FMR,8.85,9.0,,,1
IA-FMR,8.950000000000001,9.0,,,1
IA-FMR,9.05,9.0,,,1
IA-FMR,9.15,9.0,,,1
IA-FMR,9.25,9.0,,,1
IA-FMR,9.35,9.0,,,1
IA-FMR,9.45,9.0,,,1
IA-FMR,9.55,9.0,,,1
IA-FMR,9.65,9.0,,,1
IA-FMR,9.75,9.0,,,1
IA-FMR,9.85,9.0,,,1
IA-FMR,9.95,9.0,,,1
IA-FMR,10.05,9.0,,,1
IA-FMR,10.15,9.0,,,1
IA-FMR,10.25,9.0,,,1
IA-FMR,10.35,9.0,,,1
IA-FMR,10.45,9.0,,,1
IA-FMR,10.55,9.0,,,1
IA-FMR,10.65,9.0,,,1
IA-FMR,10.75,9.0,,,1
IA-FMR,10.85,9.0,,,1
IA-FMR,10.95,9.0,,,1
IA-FMR,11.05,9.0,,,1
IA-FMR,11.15,9.0,,,1
IA-FMR,11.25,9.0,,,1
IA-FMR,11.35,9.0,,,1
IA-FMR,11.45,9.0,,,1
IA-FMR,11.55,9.0,,,1
IA-FMR,11.65,9.0,,,1
IA-FMR,11.75,9.0,,,1
IA-FMR,11.85,9.0,,,1
IA-FMR,11.95,9.0,,,1
IA-FMR,12.05,9.0,,,1
IA-FMR,12.15,9.0,,,1
IA-FMR,12.25,9.0,,,1
IA-FMR,12.35,9.0,,,1
IA-FMR,12.45,9.0,,,1
IA-FMR,12.55,9.0,,,1
IA-FMR,12.65,9.0,,,1
IA-FMR,12.75,9.0,,,1
IA-FMR,12.85,9.0,,,1
IA-FMR,12.95,9.0,,,1
IA-FMR,13.05,9.0,,,1
IA-FMR,13.15,9.0,,,1
IA-FMR,13.25,9.0,,,1
IA-FMR,13.35,9.0,,,1
IA-FMR,13.45,9.0,,,1
IA-FMR,13.55,9.0,,,1
IA-FMR,13.65,9.0,,,1
IA-FMR,13.75,9.0,,,1
IA-FMR,13.85,9.0,,,1
IA-FMR,13.95,9.0,,,1
IA-FMR,14.05,9.0,,,1
IA-FMR,14.15,9.0,,,1
IA-FMR,14.25,9.0,,,1
IA-FMR,14.35,9.0,,,1
IA-FMR,14.45,9.0,,,1
IA-FMR,14.55,9.0,,,1
IA-FMR,14.65,9.0,,,1
IA-FMR,14.75,9.0,,,1
IA-FMR,14.85,9.0,,,1
IA-FMR,14.95,9.0,,,1
IA-FMR,15.05,9.0,,,1
IA-FMR,15.15,9.0,,,1
IA-FMR,15.25,9.0,,,1
IA-FMR,15.35,9.0,,,1
IA-FMR,15.45,9.0,,,1
IA-FMR,15.55,9.0,,,1
IA-FMR,15.65,9.0,,,1
IA-FMR,15.75,9.0,,,1
IA-FMR,15.85,9.0,,,1
IA-FMR,15.95,9.0,,,1
IA-FMR,16.05,9.0,,,1
IA-FMR,16.150000000000002,9.0,,,1
IA-FMR,16.25,9.0,,,1
IA-FMR,16.35,9.0,,,1
IA-FMR,16.45,9.0,,,1
IA-FMR,16.55,9.0,,,1
IA-FMR,16.650000000000002,9.0,,,1
IA-FMR,16.75,9.0,,,1
IA-FMR,16.85,9.0,,,1
IA-FMR,16.95,9.0,,,1
IA-FMR,17.05,9.0,,,1
IA-FMR,17.150000000000002,9.0,,,1
IA-FMR,17.25,9.0,,,1
IA-FMR,17.35,9.0,,,1
IA-FMR,17.45,9.0,,,1
IA-FMR,17.55,9.0,,,1
IA-FMR,17.650000000000002,9.0,,,1
IA-FMR,17.75,9.0,,,1
IA-FMR,17.85,9.0,,,1
IA-FMR,17.95,9.0,,,1
IA-FMR,18.05,9.0,,,1
IA-FMR,18.15,9.0,,,1
IA-FMR,18.25,9.0,,,1
IA-FMR,18.35,9.0,,,1
IA-FMR,18.45,9.0,,,1
IA-FMR,18.55,9.0,,,1
IA-FMR,18.65,9.0,,,1
IA-FMR,18.75,9.0,,,1
IA-FMR,18.85,9.0,,,1
IA-FMR,18.95,9.0,,,1
IA-FMR,19.05,9.0,,,1
IA-FMR,19.15,9.0,,,1
IA-FMR,19.25,9.0,,,1
IA-FMR,19.35,9.0,,,1
IA-FMR,19.450000000000003,9.0,,,1
IA-FMR,19.55,9.0,,,1
IA-FMR,19.65,9.0,,,1
IA-FMR,19.75,9.0,,,1
IA-FMR,19.85,9.0,,,1
IA-FMR,19.950000000000003,9.0,,,1
IA-FMR,20.05,9.0,,,1
IA-FMR,20.15,9.0,,,1
IA-FMR,20.25,9.0,,,1
IA-FMR,20.35,9.0,,,1
IA-FMR,20.450000000000003,9.0,,,1
IA-FMR,20.55,9.0,,,1
IA-FMR,20.65,9.0,,,1
IA-FMR,20.75,9.0,,,1
IA-FMR,20.85,9.0,,,1
IA-FMR,20.950000000000003,9.0,,,1
IA-FMR,21.05,9.0,,,1
IA-FMR,21.15,9.0,,,1
IA-FMR,21.25,9.0,,,1
IA-FMR,21.35,9.0,,,1
IA-FMR,21.450000000000003,9.0,,,1
IA-FMR,21.55,9.0,,,1
IA-FMR,21.65,9.0,,,1
IA-FMR,21.75,9.0,,,1
IA-FMR,21.85,9.0,,,1
IA-FMR,21.950000000000003,9.0,,,1
IA-FMR,22.05,9.0,,,1
IA-FMR,22.15,9.0,,,1
IA-FMR,22.25,9.0,,,1
IA-FMR,22.35,9.0,,,1
IA-FMR,22.450000000000003,9.0,,,1
IA-FMR,22.55,9.0,,,1
IA-FMR,22.65,9.0,,,1
IA-FMR,22.75,9.0,,,1
IA-FMR,22.85,9.0,,,1
IA-FMR,22.950000000000003,9.0,,,1
IA-FMR,23.05,9.0,,,1
IA-FMR,23.15,9.0,,,1
IA-FMR,23.25,9.0,,,1
IA-FMR,23.35,9.0,,,1
IA-FMR,23.450000000000003,9.0,,,1
IA-FMR,23.55,9.0,,,1
IA-FMR,23.65,9.0,,,1
IA-FMR,23.75,9.0,,,1
IA-FMR,23.85,9.0,,,1
IA-FMR,23.950000000000003,9.0,,,1
IA-FMR,24.05,9.0,,,1
IA-FMR,24.15,9.0,,,1
IA-FMR,24.25,9.0,,,1
IA-FMR,24.35,9.0,,,1
IA-FMR,24.450000000000003,9.0,,,1
IA-FMR,24.55,9.0,,,1
IA-FMR,24.65,9.0,,,1
IA-FMR,24.75,9.0,,,1
IA-FMR,24.85,9.0,,,1
IA-FMR,24.950000000000003,9.0,,,1
IA-FMR,25.05,9.0,,,1
IA-FMR,25.15,9.0,,,1
IA-FMR,25.25,9.0,,,1
IA-FMR,25.35,9.0,,,1
IA-FMR,25.450000000000003,9.0,,,1
IA-FMR,25.55,9.0,,,1
IA-FMR,25.65,9.0,,,1
IA-FMR,25.75,9.0,,,1
IA-FMR,25.85,9.0,,,1
IA-FMR,25.950000000000003,9.0,,,1
IA-FMR,26.05,9.0,,,1
IA-FMR,26.15,9.0,,,1
IA-FMR,26.25,9.0,,,1
IA-FMR,26.35,9.0,,,1
IA-FMR,26.450000000000003,9.0,,,1
IA-FMR,26.55,9.0,,,1
IA-FMR,26.65,9.0,,,1
IA-FMR,26.75,9.0,,,1
IA-FMR,26.85,9.0,,,1
IA-FMR,26.950000000000003,9.0,,,1
IA-FMR,27.05,9.0,,,1
IA-FMR,27.15,9.0,,,1
IA-FMR,27.25,9.0,,,1
IA-FMR,27.35,9.0,,,1
IA-FMR,27.450000000000003,9.0,,,1
IA-FMR,27.55,9.0,,,1
IA-FMR,27.65,9.0,,,1
IA-FMR,27.75,9.0,,,1
IA-FMR,27.85,9.0,,,1
IA-FMR,27.950000000000003,9.0,,,1
IA-FMR,28.05,9.0,,,1
IA-FMR,28.15,9.0,,,1
IA-FMR,28.25,9.0,,,1
IA-FMR,28.35,9.0,,,1
IA-FMR,28.450000000000003,9.0,,,1
IA-FMR,28.55,9.0,,,1
IA-FMR,28.65,9.0,,,1
IA-FMR,28.75,9.0,,,1
IA-FMR,28.85,9.0,,,1
IA-FMR,28.950000000000003,9.0,,,1
IA-FMR,29.05,9.0,,,1
IA-FMR,29.15,9.0,,,1
IA-FMR,29.25,9.0,,,1
IA-FMR,29.35,9.0,,,1
IA-FMR,29.450000000000003,9.0,,,1
IA-FMR,29.55,9.0,,,1
IA-FMR,29.65,9.0,,,1
IA-FMR,29.75,9.0,,,1
IA-FMR,29.85,9.0,,,1
IA-FMR,29.950000000000003,9.0,,,1
IA-FMR,30.05,9.0,,,1
IA-FMR,30.15,9.0,,,1
IA-FMR,30.25,9.0,,,1
IA-FMR,30.35,9.0,,,1
